measure,condition,time,value,baseline_subtracted,eid,expression,n_events,subject
sniffing,stim,-0.050000000000000086,585.1292070481394,-80.63407721444935,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.04999999999999989,536.435485699433,-129.32779856315574,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.14999999999999986,620.5226697093104,-45.240614553278306,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.24999999999999983,760.0795117656445,94.31622750305576,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.3499999999999998,843.5873865658951,177.8241023033064,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.4499999999999998,847.0083739897383,181.24508972714955,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.5499999999999998,837.1250990283876,171.36181476579884,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.6499999999999998,844.6326700413786,178.86938577878982,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.7499999999999998,854.4373811152291,188.67409685264033,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.8499999999999998,872.2706164760507,206.50733221346195,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,0.9499999999999997,882.7081672588715,216.9448829962828,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.0499999999999996,902.8480310569175,237.0847467943288,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.1499999999999997,897.7853503974831,232.02206613489432,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.2499999999999998,894.502376372938,228.73909211034925,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.3499999999999996,892.2624245734776,226.49914031088883,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.4499999999999995,935.2946878515752,269.53140358898645,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.5499999999999996,987.4363499249758,321.6730656623871,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.6499999999999997,1028.7121052361765,362.9488209735878,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.7499999999999996,980.4165633116926,314.65327904910384,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.8499999999999994,902.5780905866451,236.81480632405635,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,1.9499999999999995,951.5856591238979,285.8223748613092,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.0499999999999994,1022.4198804382031,356.65659617561437,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.1499999999999995,1016.6761676251618,350.9128833625731,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.249999999999999,917.0491118418228,251.28582757923402,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.349999999999999,844.1849748948117,178.42169063222298,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.4499999999999993,901.872013656695,236.10872939410626,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.549999999999999,983.077917215238,317.3146329526493,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.649999999999999,1039.9887949697606,374.2255107071719,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.749999999999999,1027.2066619340396,361.4433776714509,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.849999999999999,979.5739825425303,313.81069827994156,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,2.9499999999999993,901.578546262631,235.81526200004225,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.049999999999999,918.103158004864,252.33987374227524,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.149999999999999,951.8309784837359,286.0676942211471,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.249999999999999,949.6650633841607,283.90177912157196,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.3499999999999988,874.4867418603836,208.7234575977949,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.449999999999999,788.5979241276557,122.83463986506695,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.549999999999999,789.262045790978,123.49876152838931,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.649999999999999,823.2859478362273,157.5226635736385,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.749999999999999,830.3689291276643,164.60564486507553,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.8499999999999988,785.4055261530361,119.6422418904474,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,stim,3.949999999999999,758.4816461958379,92.71836193324918,7d962737-6858-4d85-9420-c83d20e3ff0a,0,88,ZFM-04300
sniffing,no_stim,-0.45,609.5774812223012,130.31339597558133,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,-0.35000000000000003,537.8062731346042,58.542187887884324,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,-0.25000000000000006,439.4619576254315,-39.80212762128838,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,-0.15000000000000008,393.9136166348798,-85.35046861184009,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,-0.050000000000000086,415.5610976163823,-63.70298763033759,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,0.04999999999999989,407.5139007026865,-71.7501845440334,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,0.14999999999999986,433.3661912380019,-45.897894008718026,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,0.24999999999999983,541.2169936106768,61.95290836395691,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,0.3499999999999998,710.2141904066395,230.95010515991964,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
