coef_choice,coef_stim,coef_interaction,p_choice,p_stim,p_interaction,eid,pid,probe,subject,date,neuron_id,acronym
-0.13271967852521196,-0.21193909170750974,-0.26275675345064975,2.107077293903695e-17,6.922945744879243e-18,1.2342862713305944e-26,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,5,MB
0.06464414682506855,-0.7884754475576286,-0.0008020935055197478,0.4213116328269494,6.725012185258954e-08,0.9956183556307554,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,50,MB
0.06578924792943788,0.06382410869665085,-0.3025580889938334,0.043626930924492054,0.17407327226468094,1.1679977681462926e-10,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,120,PAG
-0.06202265621441685,-0.07839821874429234,0.0605840108932518,9.494803462660483e-07,2.1202957080529224e-05,0.001017294522281085,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,126,PAG
0.3317157434084708,-0.32992359988583886,-0.5389682268205467,5.396398871285775e-06,0.004642447612108964,3.7546707610446174e-06,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,138,PAG
0.03078392028842862,0.10893183276595568,-0.18751655292068237,0.23028660033483161,0.0026233663086140707,2.2275035918108022e-07,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,143,PAG
-0.10464885811934624,0.02505918935691151,0.14358134817813803,6.170614347175197e-15,0.18601441453782863,3.5283596084729384e-14,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,146,PAG
0.5568162443832609,0.19918441193184905,0.10878824692995491,3.635434089290429e-27,0.004664071979148557,0.12227152823746733,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,166,PAG
-0.31093936662250155,-0.12710841576640927,0.4150746914305671,1.4173795944834265e-23,0.0044453752851035455,1.5515342211786066e-20,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,224,PAG
0.1159551035092182,0.44924440998718385,0.08308919556395952,0.0047083992038704555,1.9692556568113847e-17,0.11611597129293318,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,231,PAG
-0.09606873887988963,-0.1023243067121748,-0.1955690936728956,1.2361260002815362e-06,0.0005985096262704118,5.3800101543563184e-11,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,258,PAG
0.0805066337623457,0.009311104510035778,0.02798647802440854,1.0907867235874174e-27,0.3761893245709954,0.007817059037594613,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,259,PAG
0.3722888721770892,0.5410514548705034,-0.35038756084789213,0.000118884810394436,9.90214710039632e-06,0.004210304063894519,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,293,PAG
0.0016787512798955434,-0.08092537127768215,0.02691360594932546,0.9022212876838955,5.00268743431228e-05,0.17741699409646916,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,306,PAG
0.005008389121800752,0.09347198416499021,-0.29330099093109896,0.9312965336777008,0.26218712621097384,0.00043436746430957767,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,359,PAG
-0.05918964625307942,-0.4390872659473397,-0.1798467723940122,0.16901926358702535,7.323110328347342e-10,0.011647207075007318,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,394,PAG
0.24340397556881332,0.6844585303040859,-0.1712932903660861,2.0242188937867495e-06,3.028848849751774e-27,0.006814910659967005,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,395,PAG
-0.045220865147541534,-0.5062510351696,-0.09818138210767002,0.451057015971427,4.6403792412395317e-07,0.32828827920969617,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,410,PAG
0.3854822497647321,0.1377626084821661,-0.3055448528091582,3.092362279039102e-11,0.0841515838678222,0.00012786937274287318,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,431,PAG
-0.0043656546432546545,0.029195440640397002,-0.021616753697037396,0.709538750098554,0.08009392393347903,0.1950335060426761,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,455,PAG
0.07839778789710555,0.013205217263530772,-0.15514355485754522,1.2659067942328617e-14,0.36640804484138323,2.6307482833387516e-26,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,462,PAG
0.005999163970564068,0.005430571875157969,-0.011814326552040927,0.48816497246493906,0.6609526575589213,0.33999253612559044,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,485,PAG
0.05322672446525652,0.0069431718405395665,-0.00693033105134272,3.0984512954312042e-06,0.6701722112469146,0.6707462953720038,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,489,PAG
-0.5593536922120657,-0.1578058849047757,-0.008287317404078736,1.5883974708697047e-53,0.003974320385303019,0.8797738513893406,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,612,PAG
-0.14029548801332092,-0.08708058301147127,-0.029612168966866012,9.840780744468209e-18,0.00030124029454990013,0.21905809269159437,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,854,SCig
-0.03400593201931944,-0.0033681367233002746,0.05646590262458477,0.06307296637578919,0.8975180713680142,0.030830673618917736,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,901,SCig
-0.10418600256933139,-0.020087898491126306,0.1407225050485849,0.01819545970703056,0.7499657887689672,0.025582447252109466,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,939,SCop
-0.0672976622817389,-0.11316779253597636,0.013190869961623344,0.09873608852847034,0.059896482233960026,0.8264050163186858,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1132,RSPv1
-0.0060611589006458605,0.20553975481347905,-0.22836693219482293,0.9181422820999492,0.011956554327984797,0.005229211887726908,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1133,RSPv1
-0.09223024138336178,-0.1532482582600415,0.3138429495386583,0.00027907826859519967,4.1933594824092305e-05,4.882135784914907e-17,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1272,RSPagl5
0.09510015654016901,-0.1777485640264101,-0.2502274159092991,0.025322490365245205,0.006133972907384421,0.00011431236819491657,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1276,RSPagl5
0.07254944983698139,0.015171292890047205,-0.041032457543840564,0.006982190839396903,0.6926320050597448,0.2850270746254693,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1280,RSPagl5
0.01639334258963389,0.019538301124165477,-0.18218585769588075,0.5915509639213195,0.6578204285095253,3.6265217336362936e-05,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1291,RSPagl5
0.06638190528695188,-0.16307614992756286,-0.32451959493212346,0.058597640046971065,0.002492785587330671,1.7641797548345538e-09,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1308,RSPagl5
0.08691222454021252,-0.004819817166836604,-0.17524610788655487,3.934771660331236e-10,0.8103603378006068,2.6649260606909217e-18,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1329,RSPagl5
0.02614428235243177,-0.02696114700802167,0.01729425039840242,0.09555538045444747,0.2326276230160551,0.44388639937432117,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1340,RSPagl2/3
0.1932756736989882,-0.12393673626333848,-0.1590280560746056,0.003198127153700114,0.20186727035366003,0.101503972162925,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1382,RSPagl2/3
0.32610221211158147,0.3674162302952428,-0.6507744910624205,0.01930540807820039,0.05052090070167455,0.0005328678154462449,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1416,PAG
-0.31529775285254635,0.00416029697684093,-0.03611401907782762,2.20765443959331e-27,0.9211147300470686,0.38998739823212325,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1425,PAG
-0.10078297533482963,0.11686787072187312,0.21976229388450577,0.40766107876697844,0.48584935754621283,0.19001915557418425,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1439,SCop
-0.0750568179238257,0.09355823553182237,0.0003900659829160352,0.03251313694807924,0.05704186351314298,0.9936696453283981,dfa58635-10b6-48d2-b77b-c4022ad0899a,227781ff-b3d4-4380-bfed-00942195ca62,probe00,ZFM-05170,2022-12-08,1455,RSPv2/3
